[2026-06-13 18:38:14] ADMIN: Importación masiva de estado JSON consolidado completada exitosamente.
[2026-06-13 18:38:16] ADMIN: Importación masiva de estado JSON consolidado completada exitosamente.
[2026-06-13 18:54:56] ADMIN: Equipos personalizados guardados - Partido: 73, Eq1: Group A 2nd Place, Eq2: Group B 2nd Place
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 58 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 63 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 69 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 70 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 64 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 12 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 11 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 18 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 17 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 5 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 6 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 29 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 30 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 35 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 36 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 24 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 23 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 53 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 54 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 47 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 48 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 41 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 42 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 72 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 71 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 65 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 66 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 59 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 60 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 73 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 76 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 74 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 75 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 78 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 77 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 79 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 80 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 82 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 81 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 84 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 83 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 85 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 88 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 86 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 87 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 90 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 89 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 91 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 92 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 93 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 94 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 95 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 96 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 97 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 98 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 99 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Marcador actualizado (Enriquecido): Partido ID 100 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:32:37] [CRON] Sincronización automática completa. Resultados actualizados: 100. Llaves de eliminatoria definidas: 0.
[2026-06-14 05:36:39] ADMIN: Resultado real guardado - Partido: 20, Marcador: 2-0, Estado: live, Has api_data: no
[2026-06-14 05:36:48] [CRON] Marcador actualizado (Enriquecido): Partido ID 20 -> 2 - 0 (Estado: live)
[2026-06-14 05:36:48] [CRON] Sincronización automática completa. Resultados actualizados: 1. Llaves de eliminatoria definidas: 0.
[2026-06-14 05:39:36] [CRON] Marcador actualizado (Enriquecido): Partido ID 20 -> 2 - 0 (Estado: live)
[2026-06-14 05:39:36] [CRON] Sincronización automática completa. Resultados actualizados: 1. Llaves de eliminatoria definidas: 0.
[2026-06-14 05:45:27] [CRON] Marcador actualizado (Enriquecido): Partido ID 20 -> 2 - 0 (Estado: live)
[2026-06-14 05:45:27] [CRON] Sincronización automática completa. Resultados actualizados: 1. Llaves de eliminatoria definidas: 0.
[2026-06-14 05:53:43] ADMIN: Resultado real guardado - Partido: 1, Marcador: 2-0, Estado: finished, Has api_data: yes
[2026-06-14 05:53:44] ADMIN: Resultado real guardado - Partido: 2, Marcador: 2-1, Estado: finished, Has api_data: yes
[2026-06-14 05:53:44] ADMIN: Resultado real guardado - Partido: 7, Marcador: 1-1, Estado: finished, Has api_data: yes
[2026-06-14 05:53:44] ADMIN: Resultado real guardado - Partido: 19, Marcador: 4-1, Estado: finished, Has api_data: yes
[2026-06-14 05:53:44] ADMIN: Resultado real guardado - Partido: 8, Marcador: 1-1, Estado: finished, Has api_data: yes
[2026-06-14 05:53:44] ADMIN: Resultado real guardado - Partido: 13, Marcador: 1-1, Estado: finished, Has api_data: yes
[2026-06-14 05:53:45] ADMIN: Resultado real guardado - Partido: 14, Marcador: 0-1, Estado: finished, Has api_data: yes
[2026-06-14 05:53:45] ADMIN: Resultado real guardado - Partido: 20, Marcador: 2-0, Estado: live, Has api_data: yes
[2026-06-14 05:53:45] ADMIN: Resultado real guardado - Partido: 25, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:45] ADMIN: Resultado real guardado - Partido: 31, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:45] ADMIN: Resultado real guardado - Partido: 26, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:45] ADMIN: Resultado real guardado - Partido: 32, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:46] ADMIN: Resultado real guardado - Partido: 43, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:46] ADMIN: Resultado real guardado - Partido: 37, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:46] ADMIN: Resultado real guardado - Partido: 44, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:46] ADMIN: Resultado real guardado - Partido: 38, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:46] ADMIN: Resultado real guardado - Partido: 49, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:47] ADMIN: Resultado real guardado - Partido: 50, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:47] ADMIN: Resultado real guardado - Partido: 55, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:47] ADMIN: Resultado real guardado - Partido: 56, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:47] ADMIN: Resultado real guardado - Partido: 61, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:48] ADMIN: Resultado real guardado - Partido: 67, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:48] ADMIN: Resultado real guardado - Partido: 68, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:48] ADMIN: Resultado real guardado - Partido: 62, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:48] ADMIN: Resultado real guardado - Partido: 3, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:48] ADMIN: Resultado real guardado - Partido: 9, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:49] ADMIN: Resultado real guardado - Partido: 10, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:49] ADMIN: Resultado real guardado - Partido: 4, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:49] ADMIN: Resultado real guardado - Partido: 21, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:49] ADMIN: Resultado real guardado - Partido: 15, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:49] ADMIN: Resultado real guardado - Partido: 16, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:50] ADMIN: Resultado real guardado - Partido: 22, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:50] ADMIN: Resultado real guardado - Partido: 33, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:50] ADMIN: Resultado real guardado - Partido: 27, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:50] ADMIN: Resultado real guardado - Partido: 28, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:50] ADMIN: Resultado real guardado - Partido: 34, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:51] ADMIN: Resultado real guardado - Partido: 45, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:51] ADMIN: Resultado real guardado - Partido: 39, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:51] ADMIN: Resultado real guardado - Partido: 46, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:51] ADMIN: Resultado real guardado - Partido: 40, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:51] ADMIN: Resultado real guardado - Partido: 57, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:51] ADMIN: Resultado real guardado - Partido: 51, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:52] ADMIN: Resultado real guardado - Partido: 52, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:52] ADMIN: Resultado real guardado - Partido: 58, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:52] ADMIN: Resultado real guardado - Partido: 63, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:52] ADMIN: Resultado real guardado - Partido: 69, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:52] ADMIN: Resultado real guardado - Partido: 70, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:53] ADMIN: Resultado real guardado - Partido: 64, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:53] ADMIN: Resultado real guardado - Partido: 12, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:53] ADMIN: Resultado real guardado - Partido: 11, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:53] ADMIN: Resultado real guardado - Partido: 18, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:53] ADMIN: Resultado real guardado - Partido: 17, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:54] ADMIN: Resultado real guardado - Partido: 5, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:54] ADMIN: Resultado real guardado - Partido: 6, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:54] ADMIN: Resultado real guardado - Partido: 29, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:54] ADMIN: Resultado real guardado - Partido: 30, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:54] ADMIN: Resultado real guardado - Partido: 35, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:54] ADMIN: Resultado real guardado - Partido: 36, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:55] ADMIN: Resultado real guardado - Partido: 24, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:55] ADMIN: Resultado real guardado - Partido: 23, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:55] ADMIN: Resultado real guardado - Partido: 53, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:55] ADMIN: Resultado real guardado - Partido: 54, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:55] ADMIN: Resultado real guardado - Partido: 47, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:56] ADMIN: Resultado real guardado - Partido: 48, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:56] ADMIN: Resultado real guardado - Partido: 41, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:56] ADMIN: Resultado real guardado - Partido: 42, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:56] ADMIN: Resultado real guardado - Partido: 72, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:56] ADMIN: Resultado real guardado - Partido: 71, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:57] ADMIN: Resultado real guardado - Partido: 65, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:57] ADMIN: Resultado real guardado - Partido: 66, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:57] ADMIN: Resultado real guardado - Partido: 59, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:57] ADMIN: Resultado real guardado - Partido: 60, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:57] ADMIN: Resultado real guardado - Partido: 73, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:57] ADMIN: Resultado real guardado - Partido: 76, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:58] ADMIN: Resultado real guardado - Partido: 74, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:58] ADMIN: Resultado real guardado - Partido: 75, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:58] ADMIN: Resultado real guardado - Partido: 78, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:58] ADMIN: Resultado real guardado - Partido: 77, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:58] ADMIN: Resultado real guardado - Partido: 79, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:59] ADMIN: Resultado real guardado - Partido: 80, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:59] ADMIN: Resultado real guardado - Partido: 82, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:59] ADMIN: Resultado real guardado - Partido: 81, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:59] ADMIN: Resultado real guardado - Partido: 84, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:53:59] ADMIN: Resultado real guardado - Partido: 83, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:54:00] ADMIN: Resultado real guardado - Partido: 85, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:54:00] ADMIN: Resultado real guardado - Partido: 88, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:54:00] ADMIN: Resultado real guardado - Partido: 86, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:54:00] ADMIN: Resultado real guardado - Partido: 87, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:54:00] ADMIN: Resultado real guardado - Partido: 90, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:54:00] ADMIN: Resultado real guardado - Partido: 89, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:54:01] ADMIN: Resultado real guardado - Partido: 91, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:54:01] ADMIN: Resultado real guardado - Partido: 92, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:54:01] ADMIN: Resultado real guardado - Partido: 93, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:54:01] ADMIN: Resultado real guardado - Partido: 94, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:54:01] ADMIN: Resultado real guardado - Partido: 95, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:54:02] ADMIN: Resultado real guardado - Partido: 96, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:54:02] ADMIN: Resultado real guardado - Partido: 97, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:54:03] ADMIN: Resultado real guardado - Partido: 98, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:54:03] ADMIN: Resultado real guardado - Partido: 99, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:54:03] ADMIN: Resultado real guardado - Partido: 100, Marcador: N/A-N/A, Estado: scheduled, Has api_data: yes
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 1 -> 2 - 0 (Estado: finished)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 2 -> 2 - 1 (Estado: finished)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 7 -> 1 - 1 (Estado: finished)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 19 -> 4 - 1 (Estado: finished)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 8 -> 1 - 1 (Estado: finished)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 13 -> 1 - 1 (Estado: finished)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 14 -> 0 - 1 (Estado: finished)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 20 -> 2 - 0 (Estado: live)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 25 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 31 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 26 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 32 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 43 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 37 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 44 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 38 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 49 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 50 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 55 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 56 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 61 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 67 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 68 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 62 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 3 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 9 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 10 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 4 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 21 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 15 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 16 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 22 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 33 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 27 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 28 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 34 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 45 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 39 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 46 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 40 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 57 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 51 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 52 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 58 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 63 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 69 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 70 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 64 -> N/A - N/A (Estado: scheduled)
[2026-06-14 05:55:29] [CRON] Marcador actualizado (Enriquecido): Partido ID 12 -> N/A - N/A (Estado: scheduled)
